62|4|2014-01-09
287|4|2014-01-09
22049|200|2014-01-08
22052|200|2014-01-08
22050|200|2014-01-08
21000|200|2014-01-08
56|4|2014-01-08
50|4|2014-01-08
1900|21|2014-01-08
8999|90|2014-01-08
23704|200|2014-01-07
10000|100|2014-01-07
22000|207|2014-01-07
22000|200|2014-01-07
53|4|2014-01-07
22050|200|2014-01-07
252|4|2014-01-07
13968|133|2014-01-07
22050|200|2014-01-07
12200|130|2014-01-07
22000|200|2014-01-07
10000|97|2014-01-07
10500|100|2014-01-07
10500|100|2014-01-06
12000|100|2014-01-07
55140|548|2014-01-06
66|4|2014-01-06
70|4|2014-01-06
11577|100|2014-01-06
20000|200|2014-01-06
140000|1546|2014-01-06
62|4|2014-01-06
62|4|2014-01-06
11111|100|2014-01-05
11550|100|2014-01-05
9725|101|2014-01-05
11000|100|2014-01-05
23334|200|2014-01-05
10500|100|2014-01-05
14700|150|2014-01-05
222|4|2014-01-05
222|4|2014-01-05
10941|100|2014-01-05
11025|100|2014-01-04
11025|100|2014-01-04
22000|200|2014-01-04
22000|200|2014-01-04
22121|200|2014-01-04
70|4|2014-01-04
70|4|2014-01-04
10900|100|2014-01-03
11000|100|2014-01-03
11577|100|2014-01-03
33075|300|2014-01-03
62|4|2014-01-03
62|4|2014-01-03
200|20|2014-01-03
22000|200|2014-01-03
109761|903|2014-01-03
53|4|2014-01-03
59|4|2014-01-02
22122|200|2014-01-02
22050|201|2014-01-02
11667|100|2014-01-02
11025|100|2014-01-02
6808|64|2014-01-02
12735|100|2014-01-02
11000|100|2014-01-02
22000|200|2014-01-02
231|4|2014-01-02
220|4|2014-01-02
12250|100|2014-01-02
5000|50|2014-01-01
30975|250|2014-01-01
40518|300|2014-01-01
11100|100|2014-01-01
51111|500|2014-01-01
22575|200|2013-12-31
10100|101|2013-12-31
1300|16|2013-12-31
9450|100|2013-12-31
24890|200|2013-12-31
12250|100|2013-12-31
283|4|2013-12-31
70|4|2013-12-31
10500|100|2013-12-31
23704|200|2013-12-30
23153|200|2013-12-30
63000|600|2013-12-30
12764|100|2013-12-30
11667|100|2013-12-30
21110|200|2013-12-30
11025|100|2013-12-30
7875|200|2013-12-30
20000|200|2013-12-30
59|4|2013-12-30
56|4|2013-12-30
10700|107|2013-12-29
11000|100|2013-12-29
11000|101|2013-12-29
23704|200|2013-12-29
10000|100|2013-12-29
15000|150|2013-12-29
70|4|2013-12-29
66|4|2013-12-29
11336|250|2013-12-28
10000|100|2013-12-28
42000|400|2013-12-28
11024|102|2013-12-28
62|4|2013-12-28
62|4|2013-12-28
17777|200|2013-12-28
13230|150|2013-12-28
22222|202|2013-12-28
110000|1000|2013-12-28
22100|200|2013-12-28
9841|100|2013-12-27
23334|200|2013-12-27
11550|100|2013-12-27
12128|100|2013-12-27
66|100|2013-12-27
10500|100|2013-12-27
11069|100|2013-12-27
70|4|2013-12-27
97|4|2013-12-27
2895|44|2013-12-27
23100|200|2013-12-26
580|125|2013-12-26
2757|25|2013-12-26
66|4|2013-12-26
53|4|2013-12-26
24150|200|2013-12-26
27840|240|2013-12-26
26250|250|2013-12-26
11667|100|2013-12-25
10500|100|2013-12-25
11025|100|2013-12-25
25000|200|2013-12-25
25358|200|2013-12-25
11500|100|2013-12-25
11162|100|2013-12-25
66|4|2013-12-25
59|4|2013-12-25
121552|1000|2013-12-25
61740|512|2013-12-25
64827|512|2013-12-25
11024|100|2013-12-24
13372|100|2013-12-24
55236|500|2013-12-24
8823|101|2013-12-24
53000|501|2013-12-24
53|4|2013-12-24
22500|201|2013-12-23
50|4|2013-12-23
11000|100|2013-12-23
11550|100|2013-12-23
11000|100|2013-12-23
11550|100|2013-12-23
53|4|2013-12-23
62|4|2013-12-22
53000|501|2013-12-23
22575|201|2013-12-22
11025|100|2013-12-22
10500|98|2013-12-22
233|4|2013-12-22
233|4|2013-12-22
100000|1000|2013-12-22
55000|500|2013-12-21
102|4|2013-12-21
318|4|2013-12-21
50100|500|2013-12-21
42130|383|2013-12-21
2000|25|2013-12-21
40000|393|2013-12-21
400|4|2013-12-20
400|4|2013-12-20
34755|300|2013-12-20
55236|500|2013-12-20
3150|30|2013-12-20
5200|52|2013-12-20
73162|701|2013-12-20
31500|300|2013-12-20
14000|150|2013-12-20
9000|100|2013-12-20
24311|200|2013-12-20
53|4|2013-12-20
50|4|2013-12-20
12128|115|2013-12-19
21000|200|2013-12-19
11577|100|2013-12-19
11999|100|2013-12-19
56|4|2013-12-19
8925|100|2013-12-19
8750|100|2013-12-19
10420|100|2013-12-19
10420|100|2013-12-19
10420|100|2013-12-19
10941|100|2013-12-18
9450|88|2013-12-18
53|4|2013-12-18
50|4|2013-12-18
9923|100|2013-12-18
10420|100|2013-12-18
10941|100|2013-12-18
9923|100|2013-12-18
11000|100|2013-12-17
102900|1000|2013-12-17
10000|100|2013-12-17
18899|200|2013-12-17
10553|100|2013-12-17
78|4|2013-12-17
78|4|2013-12-17
19000|200|2013-12-16
18999|200|2013-12-16
20954|200|2013-12-16
29000|291|2013-12-16
258|4|2013-12-16
271|4|2013-12-16
10000|100|2013-12-15
19033|200|2013-12-15
18743|200|2013-12-15
200|4|2013-12-15
200|4|2013-12-15
104738|1000|2013-12-14
12500|125|2013-12-14
12156|100|2013-12-14
10420|100|2013-12-14
21272|200|2013-12-14
21880|200|2013-12-13
10468|100|2013-12-13
16440|200|2013-12-13
59|4|2013-12-13
59|4|2013-12-13
17000|200|2013-12-12
94000|1004|2013-12-12
13650|150|2013-12-12
9482|100|2013-12-12
9041|100|2013-12-12
78|4|2013-12-12
82|4|2013-12-12
9240|107|2013-12-11
56|4|2013-12-11
8400|100|2013-12-11
8000|100|2013-12-11
8000|88|2013-12-10
8500|100|2013-12-10
16966|200|2013-12-10
17818|200|2013-12-10
56|4|2013-12-10
59|4|2013-12-10
8400|100|2013-12-10
42000|500|2013-12-09
1103|101|2013-12-09
8000|105|2013-12-09
8000|100|2013-12-09
40000|500|2013-12-09
53|4|2013-12-09
56|4|2013-12-09
9923|100|2013-12-08
4410|50|2013-12-08
840|10|2013-12-08
46725|500|2013-12-08
27000|300|2013-12-08
8925|100|2013-12-07
8500|100|2013-12-07
4631|58|2013-12-07
41000|500|2013-12-07
44444|522|2013-12-07
8000|100|2013-12-07
43000|500|2013-12-07
8190|100|2013-12-07
66|4|2013-12-07
62|4|2013-12-06
8900|100|2013-12-06
8000|100|2013-12-06
8400|100|2013-12-05
8000|100|2013-12-05
16969|200|2013-12-05
17850|201|2013-12-05
8819|100|2013-12-05
70|4|2013-12-05
56|4|2013-12-05
8500|100|2013-12-05
46667|521|2013-12-05
8900|100|2013-12-05
45000|500|2013-12-05
8000|100|2013-12-04
8888|100|2013-12-04
8000|100|2013-12-04
7800|100|2013-12-04
26700|300|2013-12-04
18060|200|2013-12-04
42000|500|2013-12-04
46667|512|2013-12-04
1853|18|2013-12-04
88500|1000|2013-12-04
49062|500|2013-12-04
7800|100|2013-12-04
56|4|2013-12-04
53|4|2013-12-04
8500|100|2013-12-03
15750|200|2013-12-03
8190|100|2013-12-03
16000|200|2013-12-03
44100|500|2013-12-03
62|4|2013-12-03
50|4|2013-12-03
7800|100|2013-12-03
17200|200|2013-12-03
44100|530|2013-12-03
46200|500|2013-12-03
7800|100|2013-12-03
18234|200|2013-12-02
8190|100|2013-12-02
16000|200|2013-12-02
16500|200|2013-12-02
8000|100|2013-12-02
74|4|2013-12-02
70|4|2013-12-01
8000|100|2013-12-01
3352|200|2013-12-01
8500|100|2013-12-01
16000|200|2013-12-01
16000|200|2013-12-01
56|4|2013-12-01
59|4|2013-12-01
8500|100|2013-11-30
8600|100|2013-11-30
8558|101|2013-11-30
19000|200|2013-11-30
16800|200|2013-11-30
8925|100|2013-11-30
2205|25|2013-11-30
9813|100|2013-11-29
336|4|2013-11-29
336|4|2013-11-29
43500|500|2013-11-29
2316|25|2013-11-29
210|4|2013-11-29
66|4|2013-11-29
46667|511|2013-11-28
8925|101|2013-11-28
8700|100|2013-11-28
18522|200|2013-11-28
40000|500|2013-11-28
74|4|2013-11-27
70|4|2013-11-27
44444|510|2013-11-27
18000|200|2013-11-27
44000|500|2013-11-27
231|4|2013-11-27
88200|1000|2013-11-27
66|4|2013-11-26
62|4|2013-11-26
1000|11|2013-11-26
16969|200|2013-11-26
1000|11|2013-11-26
10504|100|2013-11-26
50|4|2013-11-26
53|4|2013-11-26
333|4|2013-11-25
108|4|2013-11-25
108|4|2013-11-25
8820|101|2013-11-24
2730|33|2013-11-24
44100|500|2013-11-23
17500|200|2013-11-23
22050|250|2013-11-23
108|4|2013-11-23
50|4|2013-11-23
44100|500|2013-11-23
93333|1012|2013-11-22
286|4|2013-11-21
301|4|2013-11-21
40000|500|2013-11-21
56|4|2013-11-21
102|4|2013-11-21
53|4|2013-11-20
56|4|2013-11-20
8700|100|2013-11-20
42000|500|2013-11-20
44444|500|2013-11-20
88888|1008|2013-11-20
44444|500|2013-11-20
56|4|2013-11-19
56|4|2013-11-19
4000|50|2013-11-19
40000|500|2013-11-19
17325|200|2013-11-19
59|4|2013-11-19
59|4|2013-11-19
3500|46|2013-11-19
44100|500|2013-11-18
8700|101|2013-11-18
8500|100|2013-11-18
36000|400|2013-11-18
53|4|2013-11-18
44000|500|2013-11-17
2100|25|2013-11-17
59|4|2013-11-17
56|4|2013-11-17
100000|1201|2013-11-16
12350|150|2013-11-16
87|4|2013-11-16
70|4|2013-11-15
19425|200|2013-11-15
59|4|2013-11-15
53|4|2013-11-15
8400|100|2013-11-15
16500|200|2013-11-14
18000|200|2013-11-14
18963|200|2013-11-14
70|4|2013-11-14
66|4|2013-11-13
5645|64|2013-11-13
8820|100|2013-11-13
16666|200|2013-11-13
16666|200|2013-11-13
240|4|2013-11-13
234|4|2013-11-13
18000|200|2013-11-12
8300|100|2013-11-12
8295|100|2013-11-12
45000|500|2013-11-12
18900|200|2013-11-12
4000|50|2013-11-12
7900|100|2013-11-12
50|4|2013-11-12
50|4|2013-11-11
4000|50|2013-11-11
96000|1200|2013-11-11
8050|100|2013-11-11
8000|99|2013-11-11
48000|500|2013-11-11
19000|200|2013-11-11
56|4|2013-11-11
53|4|2013-11-11
7350|101|2013-11-10
8000|100|2013-11-10
18500|200|2013-11-10
59|36|2013-11-10
6300|100|2013-11-09
9500|100|2013-11-09
28500|300|2013-11-09
19000|220|2013-11-09
4428|50|2013-11-09
3400|43|2013-11-09
8100|105|2013-11-09
291|4|2013-11-09
56|4|2013-11-08
19950|200|2013-11-08
9500|100|2013-11-08
18900|200|2013-11-08
4000|50|2013-11-08
16835|200|2013-11-08
8111|100|2013-11-08
19000|200|2013-11-08
6615|100|2013-11-08
4863|100|2013-11-08
2500|32|2013-11-08
19000|200|2013-11-07
9500|100|2013-11-07
4410|63|2013-11-07
7853|100|2013-11-07
6703|100|2013-11-07
108|50|2013-11-07
47250|500|2013-11-07
16666|200|2013-11-07
221|4|2013-11-07
221|4|2013-11-07
4000|50|2013-11-07
8000|101|2013-11-07
10000|101|2013-11-07
66|4|2013-11-06
62|4|2013-11-06
10420|100|2013-11-06
9500|100|2013-11-06
9975|100|2013-11-06
4000|50|2013-11-06
4000|50|2013-11-06
20838|202|2013-11-06
78|4|2013-11-06
92|4|2013-11-06
5363|80|2013-11-05
8400|100|2013-11-05
18522|200|2013-11-05
8001|100|2013-11-05
9265|100|2013-11-05
4000|50|2013-11-05
19950|200|2013-11-05
4200|50|2013-11-05
10420|100|2013-11-05
9500|100|2013-11-05
13313|150|2013-11-05
50|4|2013-11-05
56|4|2013-11-05
10474|100|2013-11-04
12764|150|2013-11-04
9265|100|2013-11-04
26597|200|2013-11-04
18900|200|2013-11-04
16800|200|2013-11-04
15000|166|2013-11-04
8820|100|2013-11-04
82|4|2013-11-04
9265|100|2013-11-04
200|4|2013-11-03
4000|50|2013-11-03
8001|100|2013-11-03
8482|104|2013-11-03
8820|100|2013-11-03
10851|100|2013-11-03
4410|50|2013-11-03
210|4|2013-11-03
70|4|2013-11-02
4631|50|2013-11-02
20000|195|2013-11-02
4410|50|2013-11-02
38000|400|2013-11-02
41895|400|2013-11-02
250|4|2013-11-02
250|4|2013-11-02
75000|800|2013-11-01
46200|500|2013-11-01
76900|769|2013-11-01
8500|100|2013-11-01
277|4|2013-10-31
277|4|2013-10-31
46200|500|2013-10-31
17530|200|2013-10-31
15750|171|2013-10-31
16538|200|2013-10-31
20259|201|2013-10-31
94500|1000|2013-10-31
200|4|2013-10-31
59|4|2013-10-31
88200|1000|2013-10-30
19453|200|2013-10-30
5040|58|2013-10-30
4200|50|2013-10-30
4000|50|2013-10-30
221|4|2013-10-30
201|4|2013-10-29
102104|1000|2013-10-29
17640|200|2013-10-29
17640|200|2013-10-29
4200|50|2013-10-29
130|4|2013-10-29
172|4|2013-10-28
17500|200|2013-10-28
7900|97|2013-10-28
9261|100|2013-10-28
4000|50|2013-10-28
16538|200|2013-10-28
8400|100|2013-10-28
8505|100|2013-10-28
8400|100|2013-10-28
8820|100|2013-10-28
9261|100|2013-10-28
70|4|2013-10-28
70|4|2013-10-28
165309|1700|2013-10-27
80000|1000|2013-10-27
16000|200|2013-10-27
117600|1400|2013-10-27
8200|100|2013-10-27
17300|217|2013-10-26
82|44|2013-10-26
16000|200|2013-10-26
12156|303|2013-10-26
74|4|2013-10-26
70|4|2013-10-26
56|32|2013-10-25
120|4|2013-10-25
102|4|2013-10-24
7999|100|2013-10-24
4500|66|2013-10-24
172|36|2013-10-24
8200|100|2013-10-24
7999|100|2013-10-24
53|4|2013-10-24
62|4|2013-10-23
7999|100|2013-10-23
2394|55|2013-10-23
120|71|2013-10-23
82688|1000|2013-10-23
7999|100|2013-10-23
7999|100|2013-10-23
8100|100|2013-10-23
8610|100|2013-10-23
8100|100|2013-10-23
8100|100|2013-10-23
8000|100|2013-10-23
8100|100|2013-10-23
56|4|2013-10-23
70|4|2013-10-23
8000|100|2013-10-22
4800|62|2013-10-22
50|4|2013-10-22
50|4|2013-10-22
8100|100|2013-10-21
6754|100|2013-10-21
8000|100|2013-10-21
7999|100|2013-10-21
8000|100|2013-10-21
59|4|2013-10-21
62|4|2013-10-21
42000|500|2013-10-20
8500|100|2013-10-20
8300|100|2013-10-20
8400|100|2013-10-19
16800|199|2013-10-19
8300|100|2013-10-19
16000|200|2013-10-19
53|4|2013-10-19
74|4|2013-10-19
16000|200|2013-10-19
40000|500|2013-10-19
8400|101|2013-10-18
17000|200|2013-10-18
8400|100|2013-10-18
70|4|2013-10-18
233|4|2013-10-18
79000|1000|2013-10-18
16643|200|2013-10-17
66|4|2013-10-17
59|4|2013-10-17
8000|100|2013-10-17
8000|100|2013-10-17
8000|100|2013-10-17
15900|200|2013-10-17
16000|200|2013-10-17
8555|105|2013-10-17
8400|100|2013-10-17
8400|100|2013-10-17
66|4|2013-10-17
59|4|2013-10-17
8820|100|2013-10-16
8400|100|2013-10-16
87|4|2013-10-16
258|4|2013-10-16
8000|100|2013-10-15
9043|100|2013-10-15
40000|500|2013-10-15
15900|200|2013-10-15
39000|500|2013-10-15
32000|400|2013-10-15
59|72|2013-10-15
8000|100|2013-10-15
8000|100|2013-10-15
1050|20|2013-10-14
15999|200|2013-10-14
53|200|2013-10-14
71500|900|2013-10-14
6615|100|2013-10-14
50|4|2013-10-14
66|4|2013-10-14
8000|100|2013-10-13
16666|200|2013-10-13
525|20|2013-10-13
31500|400|2013-10-13
4320|54|2013-10-13
16000|200|2013-10-13
5000|115|2013-10-13
17850|199|2013-10-13
62|4|2013-10-13
3600|45|2013-10-13
114|4|2013-10-13
8500|100|2013-10-13
8500|100|2013-10-13
8500|100|2013-10-12
20000|250|2013-10-12
8500|100|2013-10-12
20000|250|2013-10-12
8000|100|2013-10-12
8500|100|2013-10-12
8500|100|2013-10-12
8000|100|2013-10-12
8612|100|2013-10-12
97|4|2013-10-12
92|4|2013-10-11
34480|500|2013-10-11
128000|1600|2013-10-11
8000|100|2013-10-11
66|4|2013-10-11
50|4|2013-10-11
53|4|2013-10-10
53|4|2013-10-10
7999|100|2013-10-10
16000|200|2013-10-10
8500|100|2013-10-10
78|4|2013-10-10
53|4|2013-10-10
8500|100|2013-10-10
8612|100|2013-10-09
16800|200|2013-10-09
85000|1000|2013-10-09
8710|100|2013-10-09
8400|101|2013-10-09
8000|100|2013-10-08
8500|100|2013-10-09
16799|201|2013-10-08
8000|100|2013-10-08
74|4|2013-10-08
74|4|2013-10-08
8500|100|2013-10-08
8500|100|2013-10-08
8819|100|2013-10-08
56|4|2013-10-08
62|4|2013-10-08
8399|100|2013-10-07
25200|300|2013-10-07
198000|2500|2013-10-07
8269|100|2013-10-07
7875|100|2013-10-07
7659|100|2013-10-07
8000|100|2013-10-07
40000|500|2013-10-07
16000|200|2013-10-07
8400|100|2013-10-07
74|4|2013-10-07
82|4|2013-10-07
3288|80|2013-10-06
40000|500|2013-10-06
8402|100|2013-10-06
40000|500|2013-10-06
53|4|2013-10-06
53|4|2013-10-06
15789|200|2013-10-05
7999|100|2013-10-05
59000|750|2013-10-05
40000|500|2013-10-05
59000|750|2013-10-05
12100|154|2013-10-05
16839|200|2013-10-05
8500|100|2013-10-05
8500|100|2013-10-05
40000|500|2013-10-05
8000|100|2013-10-05
62|4|2013-10-04
56|4|2013-10-04
8500|100|2013-10-04
8500|100|2013-10-04
16000|200|2013-10-04
8500|100|2013-10-04
7999|100|2013-10-04
7999|100|2013-10-04
8000|100|2013-10-04
8000|100|2013-10-04
23334|400|2013-10-04
70|4|2013-10-04
92|4|2013-10-03
66|4|2013-10-03
56|4|2013-10-03
8000|100|2013-10-03
82|4|2013-10-02
8000|100|2013-10-02
8100|100|2013-10-02
16000|200|2013-10-02
8222|100|2013-10-02
7500|100|2013-10-02
7500|100|2013-10-02
62|4|2013-10-02
62|4|2013-10-02
40000|500|2013-10-02
42000|500|2013-10-01
8000|106|2013-10-01
21345|301|2013-10-01
8500|100|2013-10-01
8925|100|2013-10-01
6825|100|2013-10-01
56|100|2013-10-01
9043|100|2013-10-01
8820|100|2013-10-01
62|4|2013-10-01
53|4|2013-09-30
8500|100|2013-09-30
8820|200|2013-09-30
8820|200|2013-09-30
8000|100|2013-09-30
8321|100|2013-09-30
8213|100|2013-09-30
66|4|2013-09-30
66|4|2013-09-30
7659|100|2013-09-29
8000|100|2013-09-29
16800|200|2013-09-29
8000|100|2013-09-29
8000|100|2013-09-29
74|4|2013-09-29
59|4|2013-09-29
8820|110|2013-09-28
8000|100|2013-09-28
8400|100|2013-09-28
16800|200|2013-09-28
16000|200|2013-09-28
17000|198|2013-09-28
8400|100|2013-09-28
8500|100|2013-09-28
40000|500|2013-09-28
8000|100|2013-09-27
8399|100|2013-09-27
152|4|2013-09-27
70|4|2013-09-27
62|4|2013-09-27
160|4|2013-09-27
8201|100|2013-09-27
16400|201|2013-09-27
7999|100|2013-09-27
130|4|2013-09-27
8500|100|2013-09-27
123|4|2013-09-27
144|4|2013-09-27
16800|226|2013-09-26
200|4|2013-09-26
240|4|2013-09-26
50|4|2013-09-25
3968|50|2013-09-25
8100|106|2013-09-25
7999|102|2013-09-25
8000|100|2013-09-25
8283|101|2013-09-25
2000|25|2013-09-25
226|4|2013-09-25
215|4|2013-09-24
88200|1122|2013-09-24
8282|101|2013-09-24
15600|200|2013-09-24
8000|100|2013-09-24
7900|100|2013-09-24
200|4|2013-09-24
200|4|2013-09-24
8499|100|2013-09-23
15000|200|2013-09-23
7551|227|2013-09-23
8000|100|2013-09-23
130|4|2013-09-23
56|4|2013-09-23
15999|200|2013-09-22
8299|100|2013-09-22
85000|1000|2013-09-22
8400|100|2013-09-22
8400|100|2013-09-22
8500|100|2013-09-22
240|4|2013-09-22
62|4|2013-09-22
8300|100|2013-09-21
8250|100|2013-09-21
8300|100|2013-09-21
42500|500|2013-09-21
8000|100|2013-09-21
16275|200|2013-09-21
7875|100|2013-09-21
16800|200|2013-09-21
54555|666|2013-09-21
250|4|2013-09-21
250|4|2013-09-21
8500|100|2013-09-20
8500|100|2013-09-20
8300|100|2013-09-20
8300|100|2013-09-20
53|100|2013-09-20
53|100|2013-09-20
8500|100|2013-09-20
17964|198|2013-09-20
8201|100|2013-09-20
8402|100|2013-09-20
7374|100|2013-09-20
5914|100|2013-09-20
59|4|2013-09-20
59|4|2013-09-19
8925|100|2013-09-19
8500|100|2013-09-19
8499|100|2013-09-19
53|4|2013-09-19
53|4|2013-09-19
8000|100|2013-09-19
8500|100|2013-09-19
8401|100|2013-09-19
8500|100|2013-09-18
8250|100|2013-09-18
8000|100|2013-09-18
8000|100|2013-09-18
59|4|2013-09-18
74|4|2013-09-18
8550|103|2013-09-17
8499|100|2013-09-17
8000|100|2013-09-17
8400|100|2013-09-17
8400|100|2013-09-17
8500|100|2013-09-17
8500|100|2013-09-17
56|4|2013-09-17
277|4|2013-09-17
26463|333|2013-09-17
17000|215|2013-09-16
8100|100|2013-09-16
80000|1000|2013-09-16
8250|100|2013-09-16
135000|1700|2013-09-16
8501|100|2013-09-16
8000|100|2013-09-16
16800|201|2013-09-16
8925|100|2013-09-16
240|4|2013-09-16
8925|100|2013-09-16
56|4|2013-09-15
9841|100|2013-09-15
8500|100|2013-09-15
3859|50|2013-09-15
8000|100|2013-09-15
26000|373|2013-09-15
252|4|2013-09-15
279|4|2013-09-15
2574|36|2013-09-15
4000|50|2013-09-14
7000|105|2013-09-14
8499|100|2013-09-14
8501|100|2013-09-14
16000|200|2013-09-14
10000|126|2013-09-14
8201|100|2013-09-14
8400|100|2013-09-14
56|4|2013-09-14
66|4|2013-09-13
8501|100|2013-09-13
8400|100|2013-09-13
8500|100|2013-09-13
24000|300|2013-09-13
8500|100|2013-09-13
8500|100|2013-09-13
59|4|2013-09-12
59|4|2013-09-12
13230|150|2013-09-12
8001|100|2013-09-12
2000|25|2013-09-12
8500|100|2013-09-12
8500|100|2013-09-12
8924|100|2013-09-12
250|4|2013-09-12
22050|259|2013-09-12
250|4|2013-09-11
8500|100|2013-09-11
8400|100|2013-09-11
9261|100|2013-09-11
26500|318|2013-09-11
8400|100|2013-09-11
40950|500|2013-09-11
21000|250|2013-09-11
240|4|2013-09-11
9264|100|2013-09-11
240|4|2013-09-11
28350|300|2013-09-11
16333|200|2013-09-11
8555|104|2013-09-10
9261|100|2013-09-10
8400|100|2013-09-10
12000|146|2013-09-10
16000|200|2013-09-10
8000|100|2013-09-10
16800|200|2013-09-10
8499|100|2013-09-10
8402|100|2013-09-10
240|4|2013-09-10
240|4|2013-09-10
8400|100|2013-09-09
8400|100|2013-09-09
14700|172|2013-09-09
7718|100|2013-09-09
8000|100|2013-09-09
2000|25|2013-09-09
2500|36|2013-09-09
250|4|2013-09-09
160|4|2013-09-08
62000|700|2013-09-08
8000|98|2013-09-08
8924|100|2013-09-08
8820|112|2013-09-08
27000|300|2013-09-08
8510|100|2013-09-08
78|4|2013-09-07
56|4|2013-09-07
46305|484|2013-09-07
8820|100|2013-09-07
8820|109|2013-09-07
18375|199|2013-09-06
8400|100|2013-09-06
8499|100|2013-09-06
8400|100|2013-09-06
56|4|2013-09-06
250|4|2013-09-05
47408|500|2013-09-05
8820|103|2013-09-05
176000|2000|2013-09-05
9450|100|2013-09-05
66|4|2013-09-05
331|4|2013-09-05
8925|100|2013-09-04
8499|100|2013-09-04
13892|150|2013-09-04
8400|100|2013-09-04
8400|100|2013-09-04
4305|50|2013-09-04
8820|113|2013-09-04
8000|120|2013-09-04
8500|100|2013-09-04
14000|167|2013-09-04
263|4|2013-09-04
9378|100|2013-09-04
56|4|2013-09-03
9449|100|2013-09-03
16065|180|2013-09-03
8400|100|2013-09-03
8740|97|2013-09-03
9609|100|2013-09-03
9725|100|2013-09-03
17849|200|2013-09-02
18060|200|2013-09-02
294|4|2013-09-02
294|4|2013-09-02
4000|50|2013-09-02
8777|105|2013-09-02
8350|100|2013-09-02
8400|100|2013-09-02
240|4|2013-09-02
8820|100|2013-09-02
240|4|2013-09-01
17849|200|2013-09-01
17640|200|2013-09-01
8300|100|2013-09-01
8715|100|2013-09-01
7140|86|2013-09-01
70|4|2013-09-01
265|4|2013-08-31
16800|200|2013-08-31
16999|200|2013-08-31
16999|200|2013-08-31
8715|100|2013-08-31
17100|202|2013-08-31
8715|100|2013-08-31
4100|50|2013-08-31
8715|100|2013-08-31
17325|202|2013-08-31
250|4|2013-08-31
8769|100|2013-08-31
8768|100|2013-08-30
240|4|2013-08-30
9151|100|2013-08-30
17849|200|2013-08-30
9725|100|2013-08-30
16999|200|2013-08-30
252|4|2013-08-30
252|4|2013-08-30
9041|100|2013-08-30
265|4|2013-08-29
240|4|2013-08-29
9097|100|2013-08-29
4095|50|2013-08-29
10090|100|2013-08-29
16999|200|2013-08-29
16800|200|2013-08-29
16800|200|2013-08-29
9261|100|2013-08-29
8820|100|2013-08-29
59|4|2013-08-29
50|4|2013-08-29
16999|200|2013-08-28
16999|200|2013-08-28
8295|100|2013-08-28
8400|100|2013-08-28
8400|100|2013-08-28
277|4|2013-08-28
277|4|2013-08-28
16999|200|2013-08-28
16905|200|2013-08-27
16800|200|2013-08-27
17849|200|2013-08-27
74|4|2013-08-27
66|4|2013-08-27
16905|200|2013-08-27
40000|500|2013-08-27
8698|100|2013-08-27
9146|100|2013-08-27
8820|100|2013-08-26
82|4|2013-08-26
50|4|2013-08-26
5900|77|2013-08-26
286|4|2013-08-25
246|4|2013-08-25
8300|100|2013-08-25
16000|200|2013-08-25
1500|36|2013-08-25
8400|100|2013-08-25
16500|200|2013-08-25
16999|200|2013-08-25
291|4|2013-08-25
200|4|2013-08-24
55000|650|2013-08-24
5355|64|2013-08-24
16999|200|2013-08-24
17325|200|2013-08-24
16999|200|2013-08-24
8820|100|2013-08-24
17000|200|2013-08-24
9725|100|2013-08-24
8400|100|2013-08-24
8768|100|2013-08-24
9648|103|2013-08-24
8500|100|2013-08-24
8400|100|2013-08-23
17849|200|2013-08-23
17849|200|2013-08-23
16800|200|2013-08-23
12000|170|2013-08-23
17000|200|2013-08-23
8600|100|2013-08-23
3648|42|2013-08-22
8500|100|2013-08-23
17850|200|2013-08-22
7500|95|2013-08-22
8600|101|2013-08-22
8600|101|2013-08-22
16599|202|2013-08-22
8700|100|2013-08-22
17000|200|2013-08-22
16800|200|2013-08-22
39000|500|2013-08-22
8715|100|2013-08-22
8925|100|2013-08-22
1450|18|2013-08-21
17000|200|2013-08-21
258|9|2013-08-20
17000|233|2013-08-20
8400|100|2013-08-20
16000|200|2013-08-20
16000|200|2013-08-20
265|4|2013-08-20
265|4|2013-08-20
15500|195|2013-08-20
2000|25|2013-08-20
17850|210|2013-08-19
17000|200|2013-08-19
24000|300|2013-08-19
4200|50|2013-08-19
221|4|2013-08-19
200|4|2013-08-19
15750|200|2013-08-19
8500|100|2013-08-19
17000|200|2013-08-19
16500|200|2013-08-19
17325|200|2013-08-19
221|4|2013-08-19
210|4|2013-08-18
26460|300|2013-08-18
1575|27|2013-08-18
4200|57|2013-08-18
9609|100|2013-08-18
4300|50|2013-08-18
16800|200|2013-08-18
17000|200|2013-08-18
17365|200|2013-08-18
10500|100|2013-08-17
9151|100|2013-08-17
8931|100|2013-08-17
200|4|2013-08-17
53|4|2013-08-17
27563|321|2013-08-17
6000|80|2013-08-16
8925|111|2013-08-16
4000|50|2013-08-16
2900|36|2013-08-16
17000|200|2013-08-16
8924|100|2013-08-15
27563|300|2013-08-15
8499|100|2013-08-15
17100|200|2013-08-15
15750|200|2013-08-15
8400|100|2013-08-15
8500|100|2013-08-15
8500|100|2013-08-15
8750|103|2013-08-14
4100|50|2013-08-14
8666|100|2013-08-14
4631|54|2013-08-14
17000|200|2013-08-14
4631|50|2013-08-14
16800|200|2013-08-14
8925|100|2013-08-14
8925|100|2013-08-13
